true,pred,action,confidence
1415.9999,1442.9296,0,0.49798837
1415.9999,1437.346,0,0.4927395
1410.0,1439.8572,0,0.48854625
1403.0,1434.2582,0,0.47890592
1388.0,1426.4175,2,0.48691654
1400.0,1399.3008,2,0.50620973
1401.0,1406.0498,2,0.5014469
1395.0,1414.8186,2,0.49643207
1403.0,1405.3052,2,0.50062114
1415.9999,1413.4664,2,0.49353188
1411.0001,1437.5103,0,0.484192
1423.0,1438.4635,0,0.4906222
1412.0,1445.9222,0,0.498616
1408.0,1435.8531,0,0.49011406
1406.9999,1425.9653,0,0.48103082
1415.9999,1420.5387,2,0.48055243
1411.0001,1430.9442,0,0.48126048
1415.0,1428.7639,0,0.47821215
1409.0,1433.5728,0,0.4812632
1404.0,1431.5521,0,0.4773828
1398.0,1416.9569,2,0.48803827
1405.0,1401.3553,2,0.4989325
1394.0,1410.9294,2,0.49230903
1399.0,1395.6971,2,0.5017141
1403.0,1395.1052,2,0.5000599
1402.0,1405.3601,2,0.49124098
1408.0,1402.5461,2,0.48874313
1417.0,1416.8843,2,0.47703353
1458.0,1437.4368,0,0.49726075
1447.0,1462.5851,0,0.5091906
1454.0001,1459.1411,0,0.50494766
1477.0,1467.4579,0,0.50393426
1482.0,1481.5741,0,0.5067903
1483.0001,1490.7053,0,0.5054604
1462.0,1495.2678,0,0.5035141
1473.0,1486.2631,0,0.49335513
1468.9999,1488.3679,0,0.49076086
1463.0,1489.2753,0,0.48570663
1475.0,1483.6766,2,0.47988775
1468.0,1490.5304,2,0.48072687
1468.0,1485.208,2,0.4897721
1484.0,1480.3898,2,0.4947484
1482.0,1505.6915,0,0.4793856
1471.0,1507.5585,0,0.48341712
1473.9999,1500.442,2,0.48072731
1491.0,1492.9348,2,0.4857508
1489.0,1507.3506,0,0.48253408
1502.9999,1508.6671,0,0.48479536
1510.0,1516.037,0,0.49604082
1529.0,1528.7692,0,0.49879804
1521.0,1539.7355,0,0.50306654
1516.0,1540.3053,0,0.49954486
1557.0,1537.228,0,0.494153
1554.0,1562.1547,0,0.50172436
1577.0,1569.8893,0,0.49949703
1585.0,1580.7932,0,0.4999848
1579.0001,1587.5199,0,0.49972084
1607.0,1587.7698,0,0.49629351
1586.0,1605.8163,0,0.50032425
1596.0,1600.4598,0,0.49315298
1579.0001,1605.0068,0,0.4923683
1588.0,1599.1997,0,0.4835604
1635.0,1598.7234,2,0.47988513
1629.0,1622.5067,0,0.48479557
1577.0,1622.9135,0,0.48222557
1596.0,1602.2673,2,0.49549976
1585.0,1597.224,2,0.49933457
1572.0,1590.4209,2,0.50632256
1566.0,1574.9672,2,0.51373446
1562.0,1565.6127,2,0.5155582
1568.0,1559.9705,2,0.51649404
1573.0,1564.658,2,0.5092094
1597.0,1568.1515,2,0.50297654
1614.0,1589.5962,2,0.48582482
1605.0,1614.7646,0,0.49173605
1607.0,1614.7979,0,0.49575934
1612.0,1615.8298,0,0.49739003
1605.0,1615.7416,0,0.4961962
1606.0,1610.5657,0,0.4935092
1614.0,1617.4811,0,0.4928996
1639.0,1620.3716,0,0.49275246
1637.0001,1637.8094,0,0.5000262
1647.0001,1646.3971,0,0.49563557
1655.0,1653.516,0,0.49606848
1631.0,1666.8137,0,0.49835575
1641.0,1650.0492,0,0.48411515
1636.0,1650.0973,0,0.48115432
1596.0,1647.5933,2,0.48140624
1610.0,1614.1847,2,0.50302637
1605.0,1611.8678,2,0.50482035
1586.0,1605.0967,2,0.50796485
1597.0,1587.0898,2,0.5171202
1609.0,1591.3464,2,0.5118791
1607.0,1608.4834,2,0.4994341
1677.0,1613.3037,2,0.49185866
1664.0,1656.4866,0,0.4925641
1752.0001,1660.2998,0,0.4949647
1749.0,1693.7145,0,0.5069709
1727.0,1706.0535,0,0.5085417
1718.0,1703.4066,0,0.5031198
1723.9999,1696.1855,0,0.49615902
1704.9999,1700.2366,0,0.49213013
1707.0,1704.151,0,0.48795897
1702.0,1698.9763,2,0.48075634
1709.0001,1696.9557,2,0.48739284
1701.0,1692.06,2,0.49894804
1715.0,1686.7329,2,0.5072187
1721.0,1702.1772,2,0.49956748
1711.0,1726.2811,2,0.4814806
1714.0001,1724.8699,2,0.48625305
1717.0,1730.5874,2,0.48424304
1717.0,1728.435,2,0.48314115
1708.0,1729.7991,2,0.47994763
1713.0,1720.6641,2,0.4883917
1709.0001,1722.0762,2,0.48633024
1695.0001,1707.9164,2,0.50048584
1695.0001,1696.2955,2,0.51074153
1699.9999,1686.4995,2,0.5160429
1703.0,1697.3964,2,0.50279665
1730.0,1707.1592,2,0.4892736
1715.0,1737.0034,0,0.48768255
1708.0,1724.3611,0,0.48179334
1704.0001,1713.3228,2,0.4799742
1704.9999,1707.2903,2,0.48635218
1699.9999,1700.5325,2,0.49014935
1706.0,1693.9458,2,0.4948653
1701.0,1698.3015,2,0.49198148
1699.0,1694.1437,2,0.49619105
1685.0001,1689.8722,2,0.4990187
1686.0,1683.5701,2,0.50087684
1695.0001,1683.5474,2,0.4987407
1692.0,1696.6127,2,0.48755765
1696.0,1699.431,2,0.48186016
1695.0001,1705.9633,0,0.48018378
1695.0001,1697.8914,0,0.47900793
1694.0,1699.6719,0,0.48226956
1694.0,1700.7034,0,0.48404682
1690.0001,1703.3281,0,0.48714995
1689.0,1696.6783,0,0.48134813
1682.0,1685.9196,2,0.48756844
1684.0,1669.6823,2,0.4985178
1687.0,1676.1097,2,0.49033827
1683.0,1684.5737,2,0.48167863
1690.0001,1685.0035,2,0.48195317
1663.0,1694.6525,0,0.4816624
1669.0,1672.4873,2,0.47766083
1673.0,1672.2721,0,0.4785482
1673.0,1672.2306,0,0.4820028
1667.0,1672.5695,0,0.48361573
1696.0,1666.923,0,0.4806063
1690.0001,1691.981,0,0.49595878
1688.0,1689.2563,0,0.49506125
1678.0,1688.4293,0,0.4932026
1664.0,1682.3668,0,0.48841888
1664.0,1661.7666,2,0.49272323
1656.9999,1654.644,2,0.49903533
1643.0,1643.1499,2,0.5072129
1645.0,1638.7374,2,0.5044679
1644.0,1634.1345,2,0.5032858
1647.0001,1636.5724,2,0.5006977
1642.0001,1636.8131,2,0.49664477
1648.0,1632.581,2,0.49626175
1665.0,1639.0798,2,0.4893994
1655.0,1666.6881,0,0.48985597
1658.0,1656.3118,0,0.48713303
1666.0001,1656.3827,0,0.49065846
1677.0,1663.3809,0,0.49887234
1671.0001,1672.927,0,0.50360954
1672.0,1671.5048,0,0.49664098
1682.0,1669.8726,0,0.4917808
1677.0,1681.7435,0,0.49486232
1684.0,1684.7509,0,0.49073178
1678.0,1692.106,0,0.49396572
1680.0001,1689.3855,0,0.4894592
1680.0001,1689.6268,0,0.48634297
1673.0,1691.3014,0,0.4825236
1672.0,1681.1615,2,0.48671868
1671.0001,1671.241,2,0.4956892
1673.0,1661.1735,2,0.50939006
1671.0001,1660.488,2,0.5094515
1660.0,1656.6993,2,0.51200455
1651.9999,1646.6431,2,0.5138312
1664.0,1642.767,2,0.51170045
1664.0,1659.5098,2,0.495712
1663.0,1660.3346,2,0.4888492
1667.0,1662.1467,2,0.48371127
1665.0,1665.1415,2,0.47774065
1665.0,1667.4119,0,0.48029706
1651.0001,1665.8319,0,0.48116463
1648.0,1646.97,2,0.48852605
1631.0,1640.3292,2,0.49312484
1627.9999,1623.3293,2,0.50313395
1632.0001,1617.6345,2,0.5027719
1625.0,1619.7598,2,0.49804896
1612.0,1611.308,2,0.50037867
1582.0,1605.702,2,0.49904013
1591.0,1587.2871,2,0.50465244
1597.0,1585.4999,2,0.49848166
1587.0,1591.0022,2,0.4907811
1582.0,1584.5636,2,0.49001232
1574.0,1575.7507,2,0.49100775
1561.0,1570.5554,2,0.49331957
1566.0,1557.1583,2,0.49705228
1569.0,1556.5875,2,0.49265975
1570.0001,1561.8922,2,0.48471686
1568.0,1564.0747,2,0.47921222
1544.0,1561.9583,2,0.47833282
1535.0,1542.4985,2,0.4881845
1544.0,1528.3802,2,0.49380714
1530.0,1529.5145,2,0.49092728
1506.0,1525.7509,2,0.49071828
1497.0,1511.4136,2,0.4940945
1501.0,1500.9102,2,0.4946164
1499.0,1500.0148,2,0.48999503
1496.0,1496.8417,2,0.4881372
1506.0,1493.0493,2,0.48522153
1505.0,1505.2828,0,0.47756082
1511.0,1505.4347,0,0.48032603
1507.9999,1510.9355,0,0.48544815
1507.9999,1510.5327,0,0.48859134
1489.0,1513.5238,0,0.4958183
1481.0,1498.6083,0,0.48262587
1496.0,1483.2886,2,0.48101065
1491.0,1490.2324,0,0.4800673
1513.0,1490.5138,0,0.48029804
1526.0001,1516.2136,0,0.49819013
1519.0,1531.6769,0,0.5084405
1531.0001,1530.1434,0,0.5051221
1549.0,1536.5171,0,0.5080301
1558.0,1549.8627,0,0.50808966
1536.0001,1556.7686,0,0.5042167
1530.0,1546.2122,0,0.49306554
1539.0,1536.6431,0,0.4810259
1536.0001,1539.3193,0,0.47826493
1558.0,1534.0934,2,0.48570725
1592.0,1557.7263,0,0.48350993
1582.0,1581.964,0,0.4939591
1567.0,1585.1119,0,0.48996022
1559.0,1578.2592,0,0.48014542
1578.0,1569.7513,2,0.4871965
1585.0,1579.6606,2,0.48337373
1579.9999,1590.2103,0,0.47987366
1584.0001,1591.5507,0,0.48045573
1588.0,1595.4966,0,0.48096055
1590.0,1596.2115,0,0.48255146
1618.0001,1602.6282,0,0.4851651
1616.0,1622.527,0,0.49642926
1621.0,1629.7904,0,0.49735546
1632.0001,1638.0413,0,0.495728
1641.0,1647.0981,0,0.49489087
1638.0,1652.5708,0,0.49383992
1634.0,1657.9899,0,0.48726875
1645.0,1655.7472,0,0.4807882
1651.9999,1662.9652,0,0.48109797
1682.0,1672.3812,0,0.483285
1663.0,1692.0748,0,0.49304172
1677.0,1686.8584,0,0.4855219
1675.9999,1695.4838,0,0.48846257
1667.0,1701.2197,0,0.48758417
1670.0,1694.5919,0,0.48045126
1668.0,1697.7141,0,0.47924852
1651.9999,1697.6666,2,0.48061413
1654.0,1679.0441,2,0.49868408
1653.0,1666.7025,2,0.50925744
1627.0001,1662.8318,2,0.51298785
1629.0,1645.3242,2,0.5205913
1653.0,1644.0565,2,0.5168444
1655.0,1667.7603,2,0.4964872
1666.0001,1678.1866,2,0.48508272
1660.0,1684.4365,0,0.48301253
1663.0,1685.4386,0,0.4867045
1661.0001,1685.3964,0,0.4889102
1645.0,1680.8041,0,0.48755682
1644.0,1669.6948,2,0.4785471
1659.0,1659.8921,2,0.48539877
1660.0,1667.6667,2,0.4794563
1645.0,1673.5612,0,0.47935873
1651.0001,1658.9572,2,0.4888042
1656.9999,1658.4524,2,0.48875013
1642.0001,1669.9371,2,0.48260537
1648.0,1654.2865,2,0.49375382
1646.0,1653.6199,2,0.49304658
1642.0001,1651.741,2,0.49339965
1649.0,1641.2014,2,0.49862424
1717.0,1651.3281,2,0.4912197
1707.0,1696.946,0,0.49414974
1706.0,1707.1006,0,0.49813405
1717.0,1709.8627,0,0.49684855
1736.0,1718.4987,0,0.49804875
1756.0,1734.2109,0,0.50360936
1761.0,1749.6589,0,0.50466245
1766.0,1760.9358,0,0.5029266
1769.0,1770.3833,0,0.5001228
1779.0,1773.876,0,0.4968351
1770.0,1788.7942,0,0.49907148
1779.0,1790.8856,0,0.493233
1781.0001,1796.7146,0,0.49220306
1766.0,1807.5344,0,0.49241444
1742.0,1801.5981,0,0.47881138
1756.0,1771.8354,2,0.50500655
1720.0,1771.5089,2,0.5072483
1748.0001,1754.0457,2,0.5161799
1772.0001,1763.5166,2,0.5067953
1795.0,1788.4902,2,0.4872036
1791.0001,1809.9141,0,0.48612365
1780.0,1809.4718,0,0.4869763
1766.0,1803.6069,0,0.4832843
1772.0001,1797.5634,2,0.48041022
1757.0001,1791.6705,2,0.4839994
1763.0,1783.7122,2,0.48953992
1761.0,1775.1327,2,0.49545002
1762.0001,1766.1184,2,0.50275785
1733.0001,1761.9185,2,0.505803
1743.0001,1747.0645,2,0.5133006
1750.0,1747.8365,2,0.50797
1742.0,1760.7152,2,0.49884
1736.0,1757.6886,2,0.4984777
1742.0,1747.1901,2,0.502062
1737.0,1748.0896,2,0.497758
1755.0,1739.2222,2,0.49975538
1725.0,1763.951,2,0.48005006
1727.0,1740.9309,2,0.49545318
1726.0,1729.3464,2,0.4991679
1725.0,1726.6503,2,0.49993235
1719.0001,1721.2593,2,0.50059825
1716.0,1718.8474,2,0.49957347
1727.0,1709.7786,2,0.5026155
1698.0,1724.2628,2,0.49241808
1694.0,1708.7482,2,0.49742997
1680.9999,1697.5647,2,0.49957
1683.0,1687.052,2,0.50071466
1694.0,1684.3224,2,0.4991938
1701.0,1692.4478,2,0.49044302
1699.0,1701.6356,2,0.48108667
1702.0,1699.3665,2,0.4795034
1699.9999,1704.7921,0,0.47759175
1698.0,1700.9193,0,0.4767408
1701.0,1706.0259,0,0.48503268
1810.0001,1711.7297,0,0.49081537
1798.0,1765.4218,0,0.50365394
1799.0,1768.4557,0,0.5027675
1778.0,1772.1934,0,0.49858615
1739.0,1771.9049,0,0.49236953
1723.9999,1752.0469,2,0.47843
1733.9999,1733.4635,2,0.49144325
1730.0,1731.4081,2,0.49585435
1739.0,1726.1971,2,0.5000918
1745.0,1730.0685,2,0.5004545
1752.0001,1739.7732,2,0.49532995
1752.9999,1750.7966,2,0.48831585
1744.0,1760.5436,2,0.48266903
1760.0,1762.6263,2,0.48156637
1776.0001,1782.686,0,0.49167535
1780.0,1789.0568,0,0.4908889
1781.9999,1791.9568,0,0.49280792
1796.0001,1790.6777,0,0.49436042
1781.9999,1802.6198,0,0.494246
1819.0,1801.381,0,0.4857247
1807.0,1823.4951,0,0.49555433
1798.0,1820.7336,0,0.49056527
1805.0001,1820.7557,0,0.4853278
1789.0,1819.9446,0,0.48134163
1810.0001,1808.1763,2,0.48607412
1793.0,1821.0,2,0.47881708
1788.0,1807.2247,2,0.4912284
1790.0,1793.87,2,0.50416607
1811.0,1786.1113,2,0.5109289
1878.0001,1811.7976,2,0.4919128
1858.0001,1858.4188,0,0.49096417
1862.0,1862.4346,0,0.48901978
1860.0,1863.8279,0,0.4881384
1835.0,1869.3663,0,0.48719367
1811.0,1853.2579,2,0.48254007
1838.0,1830.4507,2,0.4954927
1812.0,1837.3197,2,0.4933961
1820.0001,1822.6919,2,0.5023555
1817.0,1819.5277,2,0.50377566
1813.0,1817.8052,2,0.50547093
1751.0,1818.1967,2,0.50490665
1794.0,1808.3224,2,0.5048638
1789.0,1817.6053,2,0.49465606
1781.9999,1830.4503,2,0.48295334
