true,pred,action,confidence
1461.0,1509.2657,2,0.4722674
1454.9999,1508.5117,2,0.47183436
1433.0,1506.4851,2,0.4712481
1441.0,1504.9559,2,0.4706212
1429.0,1503.0823,2,0.46999574
1428.0,1500.7479,2,0.4692991
1414.0,1497.8851,2,0.4687296
1417.0,1495.9841,2,0.46852377
1406.0001,1493.4531,2,0.46819827
1386.0,1490.4445,2,0.4678783
1393.0,1486.704,2,0.46743956
1393.0,1482.1187,2,0.4670546
1408.0,1477.5795,2,0.46670723
1406.0001,1473.9141,2,0.4665639
1405.0,1472.2214,2,0.46662965
1411.0001,1472.3177,2,0.4669262
1402.0,1474.7238,2,0.4675428
1397.0,1477.276,2,0.4681358
1399.0,1478.3579,2,0.46876034
1406.9999,1479.3043,2,0.46938866
1401.0,1481.8453,2,0.47009963
1396.0,1480.5011,2,0.47031632
1400.0,1474.6099,2,0.4703312
1401.0,1469.0872,2,0.4701072
1395.0,1464.1226,2,0.4695798
1388.0,1459.3313,2,0.46892133
1369.0,1455.0254,2,0.46816882
1370.0,1451.2925,2,0.46749324
1358.0,1448.0627,2,0.46662992
1358.0,1444.6385,2,0.46567535
1372.0,1441.9686,2,0.4648648
1405.0,1439.9246,2,0.46427694
1410.0,1441.7933,2,0.4642684
1404.0,1447.864,2,0.46477193
1385.0,1455.89,2,0.4657381
1406.0001,1461.9749,2,0.46676204
1404.0,1469.266,2,0.4679766
1408.0,1476.1849,2,0.46908948
1425.9999,1484.0713,2,0.4702207
1447.0,1492.9304,2,0.4712897
1444.9999,1502.0432,2,0.47227022
1473.9999,1509.9891,2,0.47295207
1468.0,1518.1362,2,0.4735227
1472.0,1525.189,2,0.4738942
1473.0,1530.9362,2,0.4743318
1486.0,1534.8024,2,0.47471264
1457.0,1538.5502,2,0.4750173
1468.0,1537.7155,2,0.4752459
1472.0,1534.3035,2,0.47528407
1504.0,1529.5074,2,0.4750809
1487.0,1529.4733,2,0.47503087
1505.0,1530.7385,2,0.47489935
1521.0,1534.852,2,0.47504523
1516.0,1543.0759,2,0.47520685
1540.0,1551.4666,2,0.47557735
1545.0,1561.6908,2,0.47599292
1547.0,1572.9276,2,0.47653875
1526.0001,1583.9692,2,0.47715503
1497.0,1588.5302,2,0.4776889
1515.0,1583.5945,2,0.47793254
1529.0,1575.5002,2,0.47798902
1517.0001,1570.18,2,0.4777349
1512.0001,1564.5809,2,0.47736946
1505.0,1558.5372,2,0.47691834
1502.0001,1552.458,2,0.4763523
1511.0,1546.8282,2,0.47565135
1491.0,1543.2793,2,0.474991
1476.0,1540.3516,2,0.47432885
1480.0,1537.0409,2,0.47386712
1477.0,1533.0284,2,0.47352532
1465.0,1529.4086,2,0.47305176
1468.9999,1525.2659,2,0.47245198
1478.0001,1521.0012,2,0.47191563
1480.0,1518.4836,2,0.4714098
1473.0,1517.9556,2,0.47115916
1467.0,1518.644,2,0.471129
1476.0,1519.5763,2,0.4712256
1467.0,1521.7477,2,0.47154546
1473.0,1522.8274,2,0.4717602
1476.0,1524.7423,2,0.47220173
1478.0001,1527.8624,2,0.47272104
1470.0,1530.9152,2,0.4731476
1461.0,1529.618,2,0.4732986
1454.0001,1524.9587,2,0.47327346
1444.9999,1518.8998,2,0.47301
1427.0,1512.7449,2,0.47255418
1437.0,1505.8452,2,0.4718663
1430.9999,1499.8955,2,0.4710343
1425.0001,1494.5612,2,0.47011337
1422.0,1489.4277,2,0.4691027
1430.9999,1484.8269,2,0.46809903
1425.0001,1481.659,2,0.4673638
1423.0,1479.6537,2,0.46684256
1420.0,1477.5952,2,0.46657562
1396.0,1475.7234,2,0.46645135
1381.0,1473.4071,2,0.4663287
1379.0,1469.7683,2,0.4661798
1369.0,1465.416,2,0.46587342
1411.0001,1460.9193,2,0.46553296
1417.0,1458.0771,2,0.46548802
1428.0,1459.6561,2,0.4656916
1411.0001,1465.9554,2,0.46648493
1410.0,1473.3219,2,0.4673264
1403.0,1479.9329,2,0.46830714
1410.0,1484.3304,2,0.46918935
1394.0,1487.4585,2,0.4700522
1386.0,1487.1443,2,0.47060958
1386.0,1480.1802,2,0.47077486
1391.0,1469.8508,2,0.47057772
1397.0,1461.0726,2,0.4699943
1385.0,1454.6079,2,0.4691566
1397.0,1449.6515,2,0.46816078
1400.0,1446.7316,2,0.46729666
1418.0,1448.9506,2,0.46692258
1420.9999,1456.6467,2,0.46709257
1418.0,1466.8953,2,0.4675673
1420.9999,1477.3259,2,0.46844602
1420.9999,1486.8425,2,0.4695166
1415.9999,1495.712,2,0.47055718
1415.9999,1501.64,2,0.47148615
1410.0,1505.3738,2,0.47221014
1403.0,1503.3331,2,0.47257677
1388.0,1497.152,2,0.4725864
1400.0,1485.226,2,0.47215515
1401.0,1474.9532,2,0.47143462
1395.0,1467.4727,2,0.4704825
1403.0,1461.3542,2,0.4694906
1415.9999,1457.5048,2,0.46851408
1411.0001,1459.8632,2,0.46807802
1423.0,1465.5223,2,0.46787935
1412.0,1474.641,2,0.46831295
1408.0,1482.0215,2,0.46896344
1406.9999,1486.2975,2,0.4697547
1415.9999,1486.861,2,0.47035113
1411.0001,1487.7219,2,0.4709196
1415.0,1487.5381,2,0.47125623
1409.0,1486.9836,2,0.47159365
1404.0,1484.809,2,0.47151864
1398.0,1479.4684,2,0.4711823
1405.0,1473.459,2,0.47054327
1394.0,1468.9789,2,0.46986112
1399.0,1465.1454,2,0.46910554
1403.0,1461.7463,2,0.46848935
1402.0,1460.2921,2,0.46788594
1408.0,1459.8983,2,0.46739537
1417.0,1461.2015,2,0.46710417
1458.0,1466.6333,2,0.4673271
1447.0,1476.6404,2,0.46781424
1454.0001,1486.8474,2,0.46881616
1477.0,1497.6411,2,0.46987194
1482.0,1509.6,2,0.4710477
1483.0001,1521.2543,2,0.4721752
1462.0,1531.0051,2,0.47319227
1473.0,1536.3453,2,0.47399902
1468.9999,1539.1519,2,0.47464684
1463.0,1539.4366,2,0.47493717
1475.0,1535.2645,2,0.4749347
1468.0,1531.2556,2,0.4748326
1468.0,1525.2643,2,0.47447544
1484.0,1518.1183,2,0.47403458
1482.0,1516.7712,2,0.47368574
1471.0,1518.572,2,0.47342223
1473.9999,1520.1838,2,0.4732214
1491.0,1519.5123,2,0.47313553
1489.0,1523.1106,2,0.47325405
1502.9999,1529.3807,2,0.4735068
1510.0,1538.2949,2,0.47412047
1529.0,1548.7908,2,0.47460225
1521.0,1560.3729,2,0.47535643
1516.0,1570.7124,2,0.47597882
1557.0,1577.6237,2,0.47646514
1554.0,1586.7527,2,0.4769093
1577.0,1595.7886,2,0.47737813
1585.0,1603.2925,2,0.47781757
1579.0001,1610.6415,2,0.4782057
1607.0,1616.8245,2,0.47853357
1586.0,1624.8987,2,0.47880378
1596.0,1630.5411,2,0.47909465
1579.0001,1635.3433,2,0.47939
1588.0,1636.9828,2,0.47959852
1635.0,1635.695,2,0.47975108
1629.0,1637.6902,2,0.47988656
1577.0,1639.2744,2,0.48002237
1596.0,1634.917,2,0.4799848
1585.0,1627.154,2,0.4798816
1572.0,1619.5825,2,0.4794972
1566.0,1612.2927,2,0.47903505
1562.0,1604.1062,2,0.47841975
1568.0,1597.0005,2,0.4776456
1573.0,1591.548,2,0.47687814
1597.0,1587.7977,2,0.4761494
1614.0,1588.0681,2,0.47554517
1605.0,1594.653,2,0.47545215
1607.0,1602.226,2,0.4756686
1612.0,1609.7394,2,0.47617778
1605.0,1618.4042,2,0.47693926
1606.0,1627.3589,2,0.47777462
1614.0,1634.9365,2,0.4784693
1639.0,1641.7122,2,0.47913393
1637.0001,1650.9202,2,0.47972232
1647.0001,1657.4705,2,0.48001474
1655.0,1662.553,2,0.4803277
1631.0,1668.1217,2,0.4804408
1641.0,1669.4678,2,0.48055464
1636.0,1669.2262,2,0.48060662
1596.0,1668.1422,2,0.48054788
1610.0,1661.8419,2,0.48048583
1605.0,1654.0815,2,0.48035416
1586.0,1645.6075,2,0.47996205
1597.0,1635.866,2,0.47942474
1609.0,1627.2141,2,0.47884387
1607.0,1621.4146,2,0.4781149
1677.0,1619.1183,2,0.47755137
1664.0,1624.7782,2,0.47737285
1752.0001,1632.6813,2,0.47728145
1749.0,1644.5193,2,0.47763586
1727.0,1660.0251,2,0.47836637
1718.0,1673.7802,2,0.47930488
1723.9999,1684.0834,2,0.48024306
1704.9999,1692.8325,2,0.48102006
1707.0,1699.8654,2,0.48162648
1702.0,1702.189,2,0.4820757
1709.0001,1701.6473,2,0.48227087
1701.0,1697.2955,2,0.48212108
1715.0,1691.2296,2,0.48180878
1721.0,1687.7356,2,0.48150608
1711.0,1689.9425,2,0.48122588
1714.0001,1692.3545,2,0.4808974
1717.0,1696.1205,2,0.48083055
1717.0,1702.7756,2,0.48110592
1708.0,1711.9694,2,0.4814746
1713.0,1716.8693,2,0.4817493
1709.0001,1721.1195,2,0.48218727
1695.0001,1721.6627,2,0.48240384
1695.0001,1718.8726,2,0.48255602
1699.9999,1712.673,2,0.48249316
1703.0,1709.3806,2,0.4823332
1730.0,1707.9172,2,0.4820469
1715.0,1712.2344,2,0.48170316
1708.0,1714.1954,2,0.48138842
1704.0001,1716.0055,2,0.4813029
1704.9999,1715.7965,2,0.48121423
1699.9999,1715.2786,2,0.48124525
1706.0,1714.1973,2,0.48130307
1701.0,1713.5538,2,0.4814346
1699.0,1710.7504,2,0.48134857
1685.0001,1706.7736,2,0.48122045
1686.0,1701.466,2,0.4808924
1695.0001,1696.2909,2,0.48046723
1692.0,1693.478,2,0.48007166
1696.0,1692.7301,2,0.47982028
1695.0001,1694.616,2,0.47975582
1695.0001,1698.1234,2,0.47991878
1694.0,1702.7793,2,0.48015553
1694.0,1707.073,2,0.48044357
1690.0001,1712.27,2,0.4808331
1689.0,1715.8569,2,0.48116612
1682.0,1714.5546,2,0.48135033
1684.0,1710.6965,2,0.48160553
1687.0,1708.4213,2,0.4817785
1683.0,1706.8517,2,0.48168135
1690.0001,1704.6816,2,0.48139885
1663.0,1704.3184,2,0.48123664
1669.0,1703.8612,2,0.48114896
1673.0,1702.6147,2,0.48098415
1673.0,1702.8967,2,0.48092487
1667.0,1704.3671,2,0.4809488
1696.0,1705.6903,2,0.48109782
1690.0001,1710.7318,2,0.4813014
1688.0,1714.629,2,0.4813914
1678.0,1718.7969,2,0.48157606
1664.0,1720.8431,2,0.4817422
1664.0,1715.2297,2,0.48167965
1656.9999,1707.6097,2,0.48178852
1643.0,1697.9319,2,0.48155195
1645.0,1688.6376,2,0.48125955
1644.0,1678.548,2,0.48075405
1647.0001,1669.2946,2,0.4800425
1642.0001,1661.8771,2,0.47938326
1648.0,1655.9785,2,0.47866565
1665.0,1652.8865,2,0.47810215
1655.0,1657.0021,2,0.47798097
1658.0,1661.8286,2,0.47807
1666.0001,1668.0112,2,0.4784979
1677.0,1676.1361,2,0.47905633
1671.0001,1686.2285,2,0.47958028
1672.0,1693.942,2,0.4800204
1682.0,1699.2258,2,0.48052242
1677.0,1705.398,2,0.4809391
1684.0,1708.823,2,0.48116016
1678.0,1711.8213,2,0.48138875
1680.0001,1713.7742,2,0.4814449
1680.0001,1714.2032,2,0.48149
1673.0,1713.0305,2,0.48142317
1672.0,1708.271,2,0.48127356
1671.0001,1702.7056,2,0.48123646
1673.0,1694.4774,2,0.48092425
1671.0001,1686.055,2,0.48071486
1660.0,1678.4862,2,0.4802932
1651.9999,1671.8264,2,0.4799501
1664.0,1665.7021,2,0.47944131
1664.0,1662.6155,2,0.4789758
1663.0,1661.8185,2,0.47858202
1667.0,1663.0992,2,0.47838062
1665.0,1666.2649,2,0.4784746
1665.0,1670.6012,2,0.47870013
1651.0001,1674.9244,2,0.47910088
1648.0,1675.1333,2,0.47934586
1631.0,1673.1732,2,0.47965804
1627.9999,1667.8148,2,0.47971988
1632.0001,1661.3529,2,0.479691
1625.0,1655.6357,2,0.47944498
1612.0,1648.8326,2,0.4789807
1582.0,1642.1763,2,0.4785062
1591.0,1633.4835,2,0.47775578
1597.0,1625.5815,2,0.47709453
1587.0,1620.3016,2,0.47648418
1582.0,1615.5345,2,0.4760275
1574.0,1610.7833,2,0.4757298
1561.0,1605.844,2,0.47540545
1566.0,1599.5532,2,0.47501317
1569.0,1593.6411,2,0.47464055
1570.0001,1589.3567,2,0.47439843
1568.0,1586.6523,2,0.47424388
1544.0,1584.2018,2,0.4741259
1535.0,1579.8031,2,0.47384325
1544.0,1574.3328,2,0.473474
1530.0,1568.8566,2,0.47305325
1506.0,1563.7233,2,0.47259316
1497.0,1558.285,2,0.4721991
1501.0,1552.4386,2,0.4717628
1499.0,1546.5193,2,0.4712644
1496.0,1540.9326,2,0.47071996
1506.0,1535.934,2,0.470265
1505.0,1532.8512,2,0.4700035
1511.0,1531.5039,2,0.46997637
1507.9999,1532.2849,2,0.47020328
1507.9999,1533.9257,2,0.4705853
1489.0,1537.8314,2,0.47126174
1481.0,1538.3329,2,0.47159195
1496.0,1534.4844,2,0.47186032
1491.0,1532.1462,2,0.47218242
1513.0,1530.4515,2,0.47224867
1526.0001,1533.0609,2,0.47256804
1519.0,1539.0527,2,0.47278655
1531.0001,1545.655,2,0.4730881
1549.0,1554.9652,2,0.47362334
1558.0,1565.5867,2,0.474034
1536.0001,1576.287,2,0.47464612
1530.0,1583.2738,2,0.475297
1539.0,1584.4905,2,0.4758381
1536.0001,1583.1224,2,0.47620976
1558.0,1577.4645,2,0.47626576
1592.0,1575.1523,2,0.4762888
1582.0,1577.9197,2,0.4762231
1567.0,1581.4774,2,0.47621673
1559.0,1581.7867,2,0.47620606
1578.0,1578.4495,2,0.4760966
1585.0,1577.4515,2,0.47604337
1579.9999,1579.8508,2,0.47606435
1584.0001,1582.9763,2,0.4762281
1588.0,1587.0262,2,0.47649172
1590.0,1591.3081,2,0.4768054
1618.0001,1595.9067,2,0.4769833
1616.0,1604.2563,2,0.47725254
1621.0,1614.6145,2,0.47763658
1632.0001,1625.4515,2,0.47812727
1641.0,1635.7045,2,0.47869763
1638.0,1645.8417,2,0.4792299
1634.0,1654.0831,2,0.4796005
1645.0,1656.6168,2,0.47994596
1651.9999,1656.4376,2,0.4800587
1682.0,1657.6046,2,0.48013964
1663.0,1662.9181,2,0.48027116
1677.0,1666.6555,2,0.48035762
1675.9999,1671.0349,2,0.48052955
1667.0,1676.2695,2,0.48065257
1670.0,1679.3646,2,0.48079112
1668.0,1682.4926,2,0.48094764
1651.9999,1685.3173,2,0.4811415
1654.0,1682.8949,2,0.48124194
1653.0,1677.1177,2,0.4812975
1627.0001,1670.7504,2,0.4811229
1629.0,1662.6306,2,0.48081124
1653.0,1654.6897,2,0.4803562
1655.0,1651.5942,2,0.47987795
1666.0001,1652.1129,2,0.47938254
1660.0,1656.33,2,0.4792725
1663.0,1661.3674,2,0.47917807
1661.0001,1667.4636,2,0.47940683
1645.0,1674.1886,2,0.47982985
1644.0,1677.8168,2,0.48023656
1659.0,1678.2715,2,0.48068604
1660.0,1679.4609,2,0.4810574
1645.0,1680.4238,2,0.48118022
1651.0001,1677.9481,2,0.48117834
1656.9999,1674.5435,2,0.48114255
1642.0001,1672.1475,2,0.4808357
1648.0,1667.2954,2,0.48045424
1646.0,1663.765,2,0.48021275
1642.0001,1661.2811,2,0.47988448
1649.0,1658.2703,2,0.47962815
1717.0,1657.3142,2,0.47945356
1707.0,1663.3633,2,0.47933644
1706.0,1671.4985,2,0.47922584
1717.0,1679.1113,2,0.47950882
1736.0,1686.7251,2,0.47989282
1756.0,1698.1083,2,0.48038605
1761.0,1711.4299,2,0.4809219
1766.0,1724.1544,2,0.48147926
1769.0,1735.6937,2,0.4820086
1779.0,1745.6364,2,0.48255807
1770.0,1755.1074,2,0.48289946
1779.0,1762.3312,2,0.48321658
1781.0001,1768.1818,2,0.48351064
1766.0,1774.3062,2,0.48370972
1742.0,1776.0682,2,0.4838511
1756.0,1770.9729,2,0.48406488
1720.0,1764.8909,2,0.48414823
1748.0001,1756.9849,2,0.48408717
1772.0001,1750.3184,2,0.48396572
1795.0,1749.8589,2,0.4837212
1791.0001,1755.3473,2,0.4835294
1780.0,1761.5691,2,0.48343658
1766.0,1767.0107,2,0.48352325
1772.0001,1771.26,2,0.48369282
1757.0001,1774.6891,2,0.48401058
1763.0,1776.1617,2,0.4842523
1761.0,1774.8971,2,0.48445937
1762.0001,1771.5823,2,0.484512
1733.0001,1765.8862,2,0.4844178
1743.0001,1757.2275,2,0.48404974
1750.0,1748.836,2,0.48367307
1742.0,1743.2726,2,0.48304006
1736.0,1738.8562,2,0.48253953
1742.0,1735.2063,2,0.48216975
1737.0,1734.0723,2,0.4819791
1755.0,1732.6542,2,0.48176125
1725.0,1736.2285,2,0.48179832
1727.0,1734.3837,2,0.48156986
1726.0,1731.225,2,0.4816699
1725.0,1728.022,2,0.48162156
1719.0001,1723.8721,2,0.48152092
1716.0,1720.1589,2,0.48132896
1727.0,1714.6611,2,0.4810472
1698.0,1711.6062,2,0.48074314
1694.0,1706.921,2,0.48039943
1680.9999,1701.2302,2,0.47998655
1683.0,1695.3068,2,0.47956228
1694.0,1689.6292,2,0.47918862
1701.0,1686.3217,2,0.47898456
1699.0,1685.1709,2,0.47884133
1702.0,1685.333,2,0.47884795
1699.9999,1686.673,2,0.47893593
1698.0,1687.4573,2,0.47908184
1701.0,1691.5297,2,0.47946936
1810.0001,1697.083,2,0.4798288
1798.0,1706.3582,2,0.48001486
1799.0,1716.0762,2,0.48044285
1778.0,1724.5997,2,0.48096144
1739.0,1731.7427,2,0.48139212
1723.9999,1733.7867,2,0.4817778
1733.9999,1730.5332,2,0.4819833
1730.0,1725.532,2,0.48203716
1739.0,1719.826,2,0.48191053
1745.0,1714.2153,2,0.48164597
1752.0001,1709.5903,2,0.48128223
1752.9999,1707.4313,2,0.48091725
1744.0,1707.8368,2,0.48062292
1760.0,1709.0358,2,0.48042932
1776.0001,1716.2351,2,0.48067576
1780.0,1727.4274,2,0.4810603
1781.9999,1741.4149,2,0.4817446
1796.0001,1754.813,2,0.4824778
1781.9999,1768.016,2,0.48305658
1819.0,1776.3214,2,0.48350403
1807.0,1785.6101,2,0.48395467
1798.0,1792.6912,2,0.48422134
1805.0001,1798.5507,2,0.4845121
1789.0,1800.9834,2,0.48473158
1810.0001,1800.6837,2,0.48479223
1793.0,1801.4781,2,0.48484284
1788.0,1798.634,2,0.48461533
1790.0,1792.1134,2,0.4844454
1811.0,1784.6106,2,0.4843387
1878.0001,1783.6802,2,0.4843149
1858.0001,1790.3314,2,0.48415697
1862.0,1796.901,2,0.48398623
1860.0,1802.9142,2,0.48417103
1835.0,1809.8029,2,0.48439685
1811.0,1813.7937,2,0.48468605
1838.0,1813.8135,2,0.48495147
1812.0,1813.2908,2,0.48517674
1820.0001,1811.0791,2,0.48526275
1817.0,1806.209,2,0.48527983
1813.0,1799.7582,2,0.48506638
1751.0,1793.5414,2,0.48472258
1794.0,1786.7562,2,0.48437047
1789.0,1778.7167,2,0.48394445
1781.9999,1776.3788,2,0.4835152
