true,pred,action,confidence
1607.0,1610.0312,2,0.4762777
1612.0,1617.4185,2,0.47686514
1605.0,1625.9783,2,0.47771966
1606.0,1634.9694,2,0.4786548
1614.0,1642.5411,2,0.4794385
1639.0,1649.326,2,0.48018476
1637.0001,1658.479,2,0.48085937
1647.0001,1665.0004,2,0.48120716
1655.0,1670.012,2,0.48156306
1631.0,1675.4868,2,0.48171222
1641.0,1676.6632,2,0.48182324
1636.0,1676.2325,2,0.48186255
1596.0,1675.021,2,0.48178604
1610.0,1668.6891,2,0.48166034
1605.0,1660.8772,2,0.48145622
1586.0,1652.3412,2,0.48097527
1597.0,1642.756,2,0.48034033
1609.0,1634.1819,2,0.47966653
1607.0,1628.4458,2,0.4788697
1677.0,1626.0509,2,0.4782604
1664.0,1631.783,2,0.4781223
1752.0001,1639.5886,2,0.47808355
1749.0,1651.2727,2,0.4785251
1727.0,1666.6564,2,0.47936141
1718.0,1680.2699,2,0.4803881
1723.9999,1690.2692,2,0.48139626
1704.9999,1698.7255,2,0.4822386
1707.0,1705.4865,2,0.4828887
1702.0,1707.57,2,0.48334816
1709.0001,1706.7028,2,0.48350802
1701.0,1702.1578,2,0.48330006
1715.0,1696.0791,2,0.48290658
1721.0,1692.442,2,0.48252743
1711.0,1694.5681,2,0.48222557
1714.0001,1696.9414,2,0.48188928
1717.0,1700.641,2,0.481822
1717.0,1707.368,2,0.482133
1708.0,1716.5177,2,0.48255152
1713.0,1721.2058,2,0.48284504
1709.0001,1725.3585,2,0.48331374
1695.0001,1725.8408,2,0.4835359
1695.0001,1723.0074,2,0.48365572
1699.9999,1716.8583,2,0.48353317
1703.0,1713.5004,2,0.48332566
1730.0,1712.0404,2,0.4830231
1715.0,1716.267,2,0.48269618
1708.0,1718.2312,2,0.482396
1704.0001,1720.0284,2,0.48231208
1704.9999,1719.7898,2,0.48221636
1699.9999,1719.2098,2,0.48223916
1706.0,1718.0836,2,0.4822885
1701.0,1717.3955,2,0.48241988
1699.0,1714.5906,2,0.48231956
1685.0001,1710.6484,2,0.48215967
1686.0,1705.5762,2,0.48178786
1695.0001,1700.4572,2,0.48131186
1692.0,1697.5358,2,0.48088157
1696.0,1696.8309,2,0.48062932
1695.0001,1698.7454,2,0.48058668
1695.0001,1702.3138,2,0.4807897
1694.0,1706.9928,2,0.4810745
1694.0,1711.3049,2,0.4814183
1690.0001,1716.5763,2,0.48188096
1689.0,1720.1282,2,0.48226577
1682.0,1718.836,2,0.48246452
1684.0,1715.0593,2,0.48270324
1687.0,1712.83,2,0.482864
1683.0,1711.3197,2,0.48276618
1690.0001,1709.1826,2,0.48247802
1663.0,1708.8585,2,0.4823189
1669.0,1708.4889,2,0.48223084
1673.0,1707.3794,2,0.48207653
1673.0,1707.7919,2,0.48204544
1667.0,1709.2904,2,0.48210302
1696.0,1710.6312,2,0.48228607
1690.0001,1715.7316,2,0.48254907
1688.0,1719.712,2,0.48269925
1678.0,1723.9323,2,0.4829358
1664.0,1726.05,2,0.483133
1664.0,1720.3782,2,0.483031
1656.9999,1712.5961,2,0.48306477
1643.0,1702.936,2,0.4827514
1645.0,1693.6897,2,0.4823752
1644.0,1683.6622,2,0.4817909
1647.0001,1674.5264,2,0.48100185
1642.0001,1667.2251,2,0.48027208
1648.0,1661.4403,2,0.4794904
1665.0,1658.4255,2,0.47888425
1655.0,1662.5316,2,0.4787863
1658.0,1667.5474,2,0.478942
1666.0001,1673.7109,2,0.4794397
1677.0,1681.9117,2,0.48010072
1671.0001,1692.0599,2,0.4807331
1672.0,1699.8109,2,0.48125613
1682.0,1705.1212,2,0.48181912
1677.0,1711.2711,2,0.48229373
1684.0,1714.6624,2,0.48255512
1678.0,1717.6459,2,0.4828172
1680.0001,1719.5248,2,0.48289326
1680.0001,1719.9111,2,0.48294377
1673.0,1718.7045,2,0.48286578
1672.0,1713.8658,2,0.4826662
1671.0001,1708.2552,2,0.48256657
