true,pred,action,confidence
1476.0,1532.112,2,0.48431858
1499.0,1537.1562,2,0.483752
1475.0,1543.3857,2,0.48388615
1484.0,1546.811,2,0.48398578
1476.0,1551.7379,2,0.48354214
1467.0,1554.3701,2,0.48257223
1460.0,1552.1628,2,0.4826053
1465.0,1545.5894,2,0.48001584
1473.9999,1541.7574,2,0.47839147
1461.0,1541.8829,2,0.47804737
1454.9999,1541.0151,2,0.4771112
1433.0,1540.0405,2,0.47554404
1441.0,1536.9388,2,0.47321197
1429.0,1535.8064,2,0.47186276
1428.0,1534.207,2,0.47020787
1414.0,1532.2389,2,0.46880367
1417.0,1528.4452,2,0.46633613
1406.0001,1527.4738,2,0.4654719
1386.0,1523.7722,2,0.4636924
1393.0,1518.4065,2,0.46172363
1393.0,1514.7769,2,0.46095765
1408.0,1512.196,2,0.46093488
1406.0001,1512.5614,2,0.46250692
1405.0,1513.0809,2,0.46410793
1411.0001,1514.5344,2,0.4664234
1402.0,1516.4595,2,0.469399
1397.0,1516.6304,2,0.47211143
1399.0,1513.3582,2,0.47301582
1406.9999,1509.5509,2,0.4739459
1401.0,1507.1418,2,0.47530153
1396.0,1502.1896,2,0.47586542
1400.0,1494.6641,2,0.4747134
1401.0,1488.983,2,0.47411916
1395.0,1485.347,2,0.47475696
1388.0,1480.5165,2,0.47336072
1369.0,1476.8746,2,0.47144872
1370.0,1472.631,2,0.46750018
1358.0,1470.6216,2,0.46461454
1358.0,1467.6355,2,0.46140242
1372.0,1465.5972,2,0.45858863
1405.0,1466.8499,2,0.45962438
1410.0,1474.4327,2,0.46561477
1404.0,1482.3822,2,0.4711906
1385.0,1488.3083,2,0.4751933
1406.0001,1488.9763,2,0.47745693
1404.0,1491.0063,2,0.47967938
1408.0,1489.3094,2,0.48074207
1425.9999,1488.7432,2,0.48149472
1447.0,1489.1721,2,0.48271975
1444.9999,1492.7045,2,0.4844821
1473.9999,1495.1729,2,0.48615846
1468.0,1498.472,2,0.48743254
1472.0,1502.3492,2,0.48867053
1473.0,1504.8408,2,0.4893347
1486.0,1508.4076,2,0.48969412
1457.0,1513.479,2,0.48954
1468.0,1513.4299,2,0.48878327
1472.0,1516.1162,2,0.48818633
1504.0,1518.5288,2,0.48802313
1487.0,1526.0117,2,0.48778045
1505.0,1530.0713,2,0.48765352
1521.0,1538.7732,2,0.488004
1516.0,1545.63,2,0.48819506
1540.0,1553.144,2,0.48854613
1545.0,1560.8456,2,0.48887601
1547.0,1567.7108,2,0.48906413
1526.0001,1572.7971,2,0.48942155
1497.0,1575.0083,2,0.48959443
1515.0,1568.2695,2,0.48882475
1529.0,1567.0118,2,0.48730427
1517.0001,1571.2458,2,0.4866258
1512.0001,1572.4651,2,0.48584396
1505.0,1573.7571,2,0.48519415
1502.0001,1576.9192,2,0.48402867
1511.0,1577.0248,2,0.48315492
1491.0,1578.9556,2,0.48197925
1476.0,1577.439,2,0.48023617
1480.0,1571.6578,2,0.47830355
1477.0,1570.1798,2,0.4760883
1465.0,1570.7394,2,0.47426683
1468.9999,1568.8267,2,0.47214755
1478.0001,1567.2395,2,0.47125846
1480.0,1569.023,2,0.47217956
1473.0,1570.975,2,0.47261333
1467.0,1571.325,2,0.4722798
1476.0,1571.9221,2,0.4726632
1467.0,1573.0244,2,0.4741483
1473.0,1572.4597,2,0.47505653
1476.0,1571.2379,2,0.4761626
1478.0001,1570.7249,2,0.47698927
1470.0,1570.109,2,0.4784758
1461.0,1564.6698,2,0.47918513
1454.0001,1556.468,2,0.47820145
1444.9999,1548.8009,2,0.47608316
1427.0,1540.2592,2,0.47360086
1437.0,1531.731,2,0.47008443
1430.9999,1528.2721,2,0.46784434
1425.0001,1527.4908,2,0.46621975
1422.0,1526.5406,2,0.46494216
1430.9999,1524.9222,2,0.46392217
1425.0001,1524.9292,2,0.4638791
1423.0,1525.1421,2,0.46411246
1420.0,1523.9993,2,0.46374586
1396.0,1523.5126,2,0.4632475
1381.0,1519.3145,2,0.46176854
1379.0,1512.6993,2,0.4602329
1369.0,1508.0729,2,0.4589205
1411.0001,1501.99,2,0.45739052
1417.0,1503.8053,2,0.46116805
1428.0,1506.7197,2,0.46628916
1411.0001,1511.0258,2,0.47123978
1410.0,1513.6312,2,0.47481045
1403.0,1514.4703,2,0.47756022
1410.0,1509.6455,2,0.4786114
1394.0,1505.1564,2,0.47892067
1386.0,1498.535,2,0.47835067
1386.0,1489.3663,2,0.476611
1391.0,1481.8749,2,0.4739729
1397.0,1475.3685,2,0.47238484
1385.0,1472.047,2,0.47207093
1397.0,1469.1859,2,0.47141266
1400.0,1471.6244,2,0.4727308
1418.0,1475.0212,2,0.47333434
1420.9999,1481.0222,2,0.4756758
1418.0,1486.506,2,0.4775339
1420.9999,1491.3464,2,0.47988036
1420.9999,1492.1064,2,0.48153436
1415.9999,1492.4237,2,0.4830463
1415.9999,1491.1182,2,0.48341268
1410.0,1489.636,2,0.48441356
1403.0,1486.2955,2,0.48474684
1388.0,1477.2538,2,0.4834567
1400.0,1470.1196,2,0.4802523
1401.0,1466.2498,2,0.47748372
1395.0,1466.0519,2,0.47603685
1403.0,1465.8314,2,0.47375932
1415.9999,1469.6742,2,0.47303256
1411.0001,1476.5507,2,0.4742169
1423.0,1483.2644,2,0.47561154
1412.0,1490.6558,2,0.4780965
1408.0,1494.0118,2,0.47952923
1406.9999,1494.4967,2,0.4801487
1415.9999,1491.2594,2,0.47994953
1411.0001,1489.6432,2,0.4799892
1415.0,1486.95,2,0.47978094
1409.0,1487.0895,2,0.48020798
1404.0,1485.0211,2,0.48075438
1398.0,1482.3802,2,0.47987926
1405.0,1478.1704,2,0.47781232
1394.0,1476.3733,2,0.4767266
1399.0,1473.1305,2,0.4742263
1403.0,1473.4142,2,0.47182325
1402.0,1475.5828,2,0.47131455
1408.0,1478.6284,2,0.4706223
1417.0,1482.7302,2,0.47184774
1458.0,1489.0125,2,0.47507852
1447.0,1495.7771,2,0.47936678
1454.0001,1500.2661,2,0.48199272
1477.0,1505.0103,2,0.48426908
1482.0,1510.0398,2,0.48597288
1483.0001,1513.7911,2,0.48733822
1462.0,1517.0344,2,0.4883952
1473.0,1516.9731,2,0.48879752
1468.9999,1518.0034,2,0.4888137
1463.0,1518.9725,2,0.48887038
1475.0,1518.319,2,0.4883046
1468.0,1519.558,2,0.48754826
1468.0,1519.9478,2,0.48672628
1484.0,1520.0795,2,0.4857217
1482.0,1523.8783,2,0.4850641
1471.0,1529.3966,2,0.48448172
1473.9999,1533.1327,2,0.48439947
1491.0,1535.8655,2,0.4842224
1489.0,1541.3025,2,0.48397908
1502.9999,1543.351,2,0.48376694
1510.0,1547.1571,2,0.48440272
1529.0,1551.8281,2,0.48612922
1521.0,1556.8169,2,0.48749956
1516.0,1559.0054,2,0.4885455
1557.0,1559.653,2,0.48945552
1554.0,1558.8623,2,0.48926038
1577.0,1560.835,2,0.48955116
1585.0,1567.6427,2,0.49000686
1579.0001,1576.5752,2,0.49049148
1607.0,1585.8069,2,0.491088
1586.0,1595.5586,2,0.49136156
1596.0,1601.4656,2,0.49144885
1579.0001,1605.5977,2,0.49119174
1588.0,1609.4984,2,0.49110836
1635.0,1613.9528,2,0.49087763
1629.0,1620.3197,2,0.49002263
1577.0,1628.8838,2,0.48996434
1596.0,1625.3772,2,0.48942396
1585.0,1625.6039,2,0.48879078
1572.0,1626.5857,2,0.48742864
1566.0,1625.2034,2,0.48583028
1562.0,1622.9198,2,0.48367852
1568.0,1626.1204,2,0.4818745
1573.0,1627.1539,2,0.48058262
1597.0,1631.9602,2,0.47951305
1614.0,1639.057,2,0.48011276
1605.0,1649.2161,2,0.48130843
1607.0,1657.7086,2,0.4832257
1612.0,1664.2267,2,0.48471114
1605.0,1669.4536,2,0.48508927
1606.0,1671.4209,2,0.4854934
1614.0,1670.0474,2,0.4866763
1639.0,1669.475,2,0.487057
1637.0001,1670.0344,2,0.48795846
1647.0001,1669.5503,2,0.4892582
1655.0,1671.4084,2,0.49048713
1631.0,1673.6685,2,0.4911815
1641.0,1672.6672,2,0.4914701
1636.0,1674.6448,2,0.49123242
1596.0,1676.577,2,0.49041826
1610.0,1669.4976,2,0.48855758
1605.0,1666.3201,2,0.4867619
1586.0,1665.584,2,0.4851892
1597.0,1661.7046,2,0.48307505
1609.0,1659.7527,2,0.48148134
1607.0,1663.3612,2,0.48098946
1677.0,1668.8895,2,0.48085806
1664.0,1684.9227,2,0.48212752
1752.0001,1697.1917,2,0.4839422
